model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
LightGBM_r143_BAG_L1,0.5717248138551988,competition_score,0.19913411140441895,65.03208255767822,0.19913411140441895,65.03208255767822,1,True,53
XGBoost_r95_BAG_L1,0.5710196527213232,competition_score,0.1314222812652588,20.821481704711914,0.1314222812652588,20.821481704711914,1,True,102
LightGBM_r121_BAG_L2,0.5709682588054299,competition_score,15.278320074081421,324.7965211868286,0.12943434715270996,15.513922452926636,2,True,190
XGBoost_r22_BAG_L2,0.5707855587260144,competition_score,15.348012447357178,321.36787128448486,0.1991267204284668,12.085272550582886,2,True,186
LightGBM_r130_BAG_L1,0.5706425864633643,competition_score,0.10155582427978516,5.679097652435303,0.10155582427978516,5.679097652435303,1,True,27
CatBoost_r13_BAG_L1,0.570350775417672,competition_score,0.22301769256591797,1307.1175453662872,0.22301769256591797,1307.1175453662872,1,True,21
CatBoost_BAG_L1,0.5700721400370009,competition_score,0.21010279655456543,68.42206239700317,0.21010279655456543,68.42206239700317,1,True,4
LightGBM_r30_BAG_L1,0.5692394798376414,competition_score,0.28077244758605957,76.6903178691864,0.28077244758605957,76.6903178691864,1,True,65
LightGBM_r131_BAG_L1,0.5689623689107125,competition_score,0.3355288505554199,82.14960432052612,0.3355288505554199,82.14960432052612,1,True,12
XGBoost_r89_BAG_L2,0.5686731340633724,competition_score,15.37291955947876,320.2487807273865,0.22403383255004883,10.966181993484497,2,True,132
LightGBM_r94_BAG_L2,0.5684583740324214,competition_score,15.247450351715088,316.88917899131775,0.09856462478637695,7.6065802574157715,2,True,164
XGBoost_r95_BAG_L2,0.5684230154582073,competition_score,15.366932153701782,321.1041133403778,0.2180464267730713,11.82151460647583,2,True,209
XGBoost_r98_BAG_L2,0.5683242231728403,competition_score,16.97644829750061,346.03400182724,1.8275625705718994,36.75140309333801,2,True,152
CatBoost_r9_BAG_L1,0.567237644460411,competition_score,0.2857649326324463,1088.9847991466522,0.2857649326324463,1088.9847991466522,1,True,14
CatBoost_r12_BAG_L1,0.5671786904430907,competition_score,0.20310449600219727,114.47629308700562,0.20310449600219727,114.47629308700562,1,True,92
XGBoost_r49_BAG_L2,0.5669436078530444,competition_score,15.381863832473755,324.33314394950867,0.23297810554504395,15.05054521560669,2,True,173
LightGBM_r188_BAG_L2,0.5667974502502686,competition_score,15.272350311279297,323.58329367637634,0.12346458435058594,14.300694942474365,2,True,130
LightGBM_r96_BAG_L2,0.5664837916334837,competition_score,15.266374349594116,317.68142557144165,0.11748862266540527,8.398826837539673,2,True,122
LightGBM_r135_BAG_L2,0.5664622495357539,competition_score,15.261394262313843,314.76689410209656,0.11250853538513184,5.48429536819458,2,True,185
CatBoost_r143_BAG_L1,0.5663516513559831,competition_score,0.1911461353302002,122.00439357757568,0.1911461353302002,122.00439357757568,1,True,70
LightGBM_r161_BAG_L1,0.5632687510100263,competition_score,0.18717551231384277,57.68213725090027,0.18717551231384277,57.68213725090027,1,True,36
CatBoost_r177_BAG_L1,0.5625652679133466,competition_score,0.17822003364562988,51.13877725601196,0.17822003364562988,51.13877725601196,1,True,10
LightGBM_r121_BAG_L1,0.5624377688940014,competition_score,0.33452773094177246,184.63193368911743,0.33452773094177246,184.63193368911743,1,True,83
CatBoost_r167_BAG_L1,0.5615979186771157,competition_score,0.19016075134277344,80.24229454994202,0.19016075134277344,80.24229454994202,1,True,42
CatBoost_r128_BAG_L1,0.5614811529491761,competition_score,0.2877373695373535,705.3090269565582,0.2877373695373535,705.3090269565582,1,True,59
CatBoost_r180_BAG_L1,0.5610885082261228,competition_score,0.2568686008453369,138.24685788154602,0.2568686008453369,138.24685788154602,1,True,85
NeuralNetFastAI_r134_BAG_L2,0.5609929193504335,competition_score,15.760928869247437,387.0485258102417,0.6120431423187256,77.76592707633972,2,True,162
NeuralNetTorch_BAG_L2,0.5609881684451621,competition_score,15.301213264465332,322.6872923374176,0.1523275375366211,13.404693603515625,2,True,115
XGBoost_BAG_L1,0.5609032276714745,competition_score,0.1443939208984375,13.038401365280151,0.1443939208984375,13.038401365280151,1,True,7
LightGBMXT_BAG_L2,0.560454406828857,competition_score,15.275329113006592,315.68636870384216,0.12644338607788086,6.4037699699401855,2,True,108
XGBoost_BAG_L2,0.5586710438488106,competition_score,15.37190556526184,322.59555649757385,0.22301983833312988,13.312957763671875,2,True,114
XGBoost_r22_BAG_L1,0.5577056754627873,competition_score,0.12345719337463379,14.827964782714844,0.12345719337463379,14.827964782714844,1,True,79
CatBoost_r86_BAG_L1,0.5576325645373584,competition_score,0.1891634464263916,216.68333983421326,0.1891634464263916,216.68333983421326,1,True,48
LightGBM_r30_BAG_L2,0.5573125517337577,competition_score,15.26276969909668,318.10318398475647,0.11388397216796875,8.820585250854492,2,True,172
NeuralNetTorch_r22_BAG_L2,0.5572249522049054,competition_score,15.298235416412354,323.07055711746216,0.14934968948364258,13.78795838356018,2,True,123
LightGBM_r143_BAG_L2,0.5566093381616123,competition_score,15.276438236236572,320.48369884490967,0.12755250930786133,11.20110011100769,2,True,160
NeuralNetFastAI_r156_BAG_L2,0.5566036507945281,competition_score,15.619698762893677,358.9295566082001,0.4708130359649658,49.646957874298096,2,True,146
LightGBM_r196_BAG_L2,0.5563075564507292,competition_score,15.28628659248352,331.3166997432709,0.13740086555480957,22.034101009368896,2,True,147
LightGBM_BAG_L2,0.5562005005065457,competition_score,15.27434253692627,315.9083914756775,0.1254568099975586,6.625792741775513,2,True,109
XGBoost_r49_BAG_L1,0.555139676538098,competition_score,0.13440728187561035,26.001542806625366,0.13440728187561035,26.001542806625366,1,True,66
ExtraTrees_r49_BAG_L2,0.5536230656443051,competition_score,18.434585332870483,310.9817204475403,3.2856996059417725,1.6991217136383057,2,True,159
ExtraTrees_r178_BAG_L1,0.5533599236515541,competition_score,3.4842679500579834,7.44562029838562,3.4842679500579834,7.44562029838562,1,True,71
ExtraTrees_r42_BAG_L1,0.5532044175193037,competition_score,3.2646946907043457,14.78830623626709,3.2646946907043457,14.78830623626709,1,True,18
NeuralNetTorch_r14_BAG_L2,0.552910932198452,competition_score,15.291263818740845,330.5728712081909,0.1423780918121338,21.29027247428894,2,True,142
XGBoost_r34_BAG_L2,0.5527424717047782,competition_score,15.37389874458313,331.7897171974182,0.22501301765441895,22.507118463516235,2,True,210
LightGBM_r161_BAG_L2,0.552434185214506,competition_score,15.27433705329895,323.0182046890259,0.12545132637023926,13.735605955123901,2,True,143
NeuralNetFastAI_r100_BAG_L2,0.5523350277011007,competition_score,15.719382047653198,381.6116166114807,0.5704963207244873,72.32901787757874,2,True,204
RandomForest_r39_BAG_L1,0.5521378145401106,competition_score,3.2455685138702393,10.96006441116333,3.2455685138702393,10.96006441116333,1,True,41
LightGBM_r42_BAG_L2,0.5513511768403287,competition_score,15.25342583656311,319.82070422172546,0.10454010963439941,10.538105487823486,2,True,211
XGBoost_r194_BAG_L2,0.5513205913890151,competition_score,16.99609351158142,329.4614779949188,1.84720778465271,20.178879261016846,2,True,138
XGBoost_r98_BAG_L1,0.5502622886632237,competition_score,1.448852300643921,179.96115636825562,1.448852300643921,179.96115636825562,1,True,45
NeuralNetFastAI_r100_BAG_L1,0.5496913748902095,competition_score,0.5854237079620361,66.11948275566101,0.5854237079620361,66.11948275566101,1,True,97
NeuralNetTorch_r36_BAG_L1,0.5495198124440498,competition_score,0.10254478454589844,17.25800061225891,0.10254478454589844,17.25800061225891,1,True,96
ExtraTrees_r197_BAG_L1,0.549472685602715,competition_score,3.269144296646118,20.18392300605774,3.269144296646118,20.18392300605774,1,True,87
ExtraTreesMSE_BAG_L1,0.549472685602715,competition_score,3.3211379051208496,19.647488594055176,3.3211379051208496,19.647488594055176,1,True,5
RandomForest_r127_BAG_L1,0.549199811378152,competition_score,3.2417900562286377,9.28164553642273,3.2417900562286377,9.28164553642273,1,True,54
LightGBM_r131_BAG_L2,0.5490439000100902,competition_score,15.269359111785889,317.97085094451904,0.12047338485717773,8.688252210617065,2,True,119
NeuralNetFastAI_r4_BAG_L2,0.5484932003747526,competition_score,15.378872871398926,324.7265532016754,0.22998714447021484,15.443954467773438,2,True,201
NeuralNetTorch_r158_BAG_L2,0.5482140150766717,competition_score,15.299194097518921,334.15422654151917,0.15030837059020996,24.871627807617188,2,True,154
RandomForest_r15_BAG_L1,0.5480596454008493,competition_score,3.2462425231933594,9.11217212677002,3.2462425231933594,9.11217212677002,1,True,77
ExtraTrees_r126_BAG_L2,0.5477667718644136,competition_score,18.463382482528687,310.80185103416443,3.3144967555999756,1.5192523002624512,2,True,202
ExtraTrees_r172_BAG_L1,0.5476129014288513,competition_score,3.2317986488342285,9.249757528305054,3.2317986488342285,9.249757528305054,1,True,32
ExtraTrees_r4_BAG_L1,0.54728138444808,competition_score,3.2183690071105957,4.936917781829834,3.2183690071105957,4.936917781829834,1,True,62
NeuralNetTorch_r121_BAG_L2,0.5471569526901509,competition_score,15.309183120727539,323.95502519607544,0.16029739379882812,14.672426462173462,2,True,195
RandomForest_r34_BAG_L1,0.5466403237349927,competition_score,3.1861021518707275,3.5580718517303467,3.1861021518707275,3.5580718517303467,1,True,56
RandomForest_r16_BAG_L1,0.5465048688579723,competition_score,3.258681058883667,21.52056884765625,3.258681058883667,21.52056884765625,1,True,90
RandomForestMSE_BAG_L1,0.5465048688579723,competition_score,3.308539628982544,21.100833415985107,3.308539628982544,21.100833415985107,1,True,3
NeuralNetTorch_r1_BAG_L1,0.5459652094214782,competition_score,0.10653090476989746,17.543339014053345,0.10653090476989746,17.543339014053345,1,True,105
XGBoost_r31_BAG_L2,0.5459614956997404,competition_score,15.370911121368408,321.8819856643677,0.22202539443969727,12.599386930465698,2,True,180
NeuralNetTorch_r86_BAG_L2,0.545360309545774,competition_score,15.294250965118408,348.2194023132324,0.14536523818969727,38.936803579330444,2,True,135
RandomForest_r195_BAG_L1,0.5452162955750339,competition_score,3.2751948833465576,16.38702893257141,3.2751948833465576,16.38702893257141,1,True,22
